Kap	""	Ergebnis	Ansatz	Ansatz	Ansatz
Titel	Zweckbestimmung	2008 , 2009	2010	2011	2012
Nr	""	Tsd EUR	Tsd EUR	Tsd EUR	Tsd EUR
1	2	3	4	5	6
-------	""	""	""	""	""
5000	Zentrale Dienste	""	""	""	""
--------	--------------------------------	""	""	""	""
(314)	""	""	""	""	""
""	  EINNAHMEN	""	""	""	""
111.16	Lehrgangs-, Vorlesungs- und Seminargebühren	0 	0 	-	-
""	sonstiger Einrichtungen	0 	""	""	""
""	Die Einnahmen dienen zur Deckung der Ausgaben bei	""	""	""	""
""	05.0.5000.525.61	""	""	""	""
119.01	Honorarabgaben der Ärzte u. dgl.	0 	0 	""	40 
""	""	0 	""	""	""
119.08	Einnahmen aus Schadensersatzforderungen gegenüber	0 	0 	-	-
""	Dritten im Zusammenhang mit dem Erweiterungsbau	0 	""	""	""
""	des BNI	""	""	""	""
""	Die Einnahmen dienen zur Deckung der Mehrausgaben	""	""	""	""
""	bei 05.0.5100.893.79.	""	""	""	""
119.92	Schadenersatzleistungen	0 	0 	-	-
(012)	""	0 	""	""	""
119.93	Ersatzvornahmen	0 	0 	-	-
(254)	""	0 	""	""	""
""	Die Einnahmen dienen zur Deckung der Ausgaben bei	""	""	""	""
""	05.0.5000.546.93	""	""	""	""
119.95	Einnahmen aus Mahnkosten, Verspätungszuschlägen	0 	0 	-	-
(212)	und Stundungszinsen	0 	""	""	""
119.98	Vermischte Einnahmen	0 	0 	-	-
""	""	0 	""	""	""
124.01	Mieten und Pachten für Gebäude und Grundstücke	0 	0 	""	64 
""	im Krankenhausbereich	0 	""	""	""
124.91	Einnahmen aus Vermietung, Verpachtung und	0 	0 	""	10 
(311)	Nutzung von Grundstücken	0 	""	""	""
131.01	Einnahmen aus Mobilisierung von Grundstücken des	0 	0 	-	-
""	ehemaligen DRK und Freimaurer-Krankenhauses Rissen	0 	""	""	""
""	2650000.00  EUR der Einnahmen dienen zur Deckung	""	""	""	""
""	der Mehrausgaben bei 05.0.5100.893.79.	""	""	""	""
Kap	""	Ergebnis	Ansatz	Ansatz	Ansatz
Titel	Zweckbestimmung	2008 , 2009	2010	2011	2012
Nr	""	Tsd EUR	Tsd EUR	Tsd EUR	Tsd EUR
1	2	3	4	5	6
132.91	Erlöse aus der Veräußerung von beweglichen Sachen	0 	0 	-	-
""	""	0 	""	""	""
182.01	Darlehensrückzahlung der Norddeutschen	0 	0 	""	5 
""	Gesellschaft für Diakonie e.V	0 	""	""	""
233.01	Erstattungen des Landkreises Uelzen für Versorgung	0 	0 	-	-
(018)	""	0 	""	""	""
261.02	Entschädigung für abgeordnete oder beurlaubte Ver-	0 	0 	""	450 
""	waltungsangehörige	0 	""	""	""
261.03	Erstattungen der Asklepios Westklinikum GmbH	0 	0 	""	820 
(312)	für Vergütungen	0 	""	""	""
261.04	Erstattungen der Asklepios Westklinikum GmbH	0 	0 	""	70 
""	für Versorgung	0 	""	""	""
282.91	Verschiedene zweckgebundene Einnahmen	0 	0 	-	-
(254)	""	0 	""	""	""
""	Die Einnahmen dienen zur Deckung der Ausgaben bei	""	""	""	""
""	05.0.5000.546.91	""	""	""	""
331.01	Einnahmen aus der Vorfinanzierung des Finan-	0 	0 	-	-
""	zierungsanteils des Bundes im Zusammenhang mit	0 	""	""	""
""	dem Erweiterungsbau des BNI	""	""	""	""
""	Die Einnahmen dienen zur Deckung der Mehrausgaben	""	""	""	""
""	bei 05.0.5100.893.79.	""	""	""	""
342.02	Zuschüsse aus dem Sondervermögen Ausgleichsabgabe	0 	0 	-	-
""	""	0 	""	""	""
""	Die Einnahmen dienen zur Deckung der Mehrausgaben	""	""	""	""
""	bei 05.0.5000.812.03.	""	""	""	""
""	Gesamteinnahmen	""	0	0	1.459 
""	AUSGABEN	""	""	""	""
KRD	Kontenrahmen für Dienstbezüge	0 	0 	-	31.648 
""	""	0 	""	""	""
KRV	Kontenrahmen für Versorgung	0 	0 	-	8.913 
""	""	0 	""	""	""
Kap	""	Ergebnis	Ansatz	Ansatz	Ansatz
Titel	Zweckbestimmung	2008 , 2009	2010	2011	2012
Nr	""	Tsd EUR	Tsd EUR	Tsd EUR	Tsd EUR
1	2	3	4	5	6
5--00-0----	""	""	""	""	""
412.01	Aufwandsentschädigungen und andere Ausgaben für	0 	0 	""	28 
(012)	Deputierte, ehrenamtliche Beisitzerinnen und	0 	""	""	""
""	Beisitzer usw.	""	""	""	""
428.01	Entgelte der an die Asklepios Westklinikum GmbH	0 	0 	""	800 
""	abgeordneten Arbeitnehmerinnen/ Arbeitnehmer	0 	""	""	""
""	Übertragbar	""	""	""	""
459.95	Prämien im Rahmen des betrieblichen	0 	0 	-	-
(012)	Vorschlagwesens	0 	""	""	""
""	Übertragbar	""	""	""	""
461.01	Zentral veranschlagte Personalausgaben im	0 	0 	-	-
(212)	Einzelplan 5	0 	""	""	""
""	Übertragbar	""	""	""	""
""	Ausgaben dürfen geleistet werden i.H.v. 75.00  %	""	""	""	""
""	der Einnahmen bei 05.0.5300.111.04.	""	""	""	""
""	Ausgaben dürfen geleistet werden in Höhe der	""	""	""	""
""	anteiligen Einnahmen bei 05.0.5100.282.77	""	""	""	""
""	05.0.5300.282.71 05.0.5300.282.78	""	""	""	""
""	Die Mittel dienen zum Ausgleich von Mehrausgaben	""	""	""	""
""	bei stellengebundenen Personalausgaben im KRD-	""	""	""	""
""	Bereich des Einzelplans	""	""	""	""
525.92	Erstattung an das Zentrum für Aus- und Fortbildung	0 	0 	""	42 
""	""	0 	""	""	""
526.01	Gutachten und Untersuchungen	0 	0 	""	203 
(332)	""	0 	""	""	178 VE
""	Übertragbar	""	""	""	""
535.56	Laufender Sachaufwand im Zusammenhang mit der	0 	0 	""	268 
""	Informationstechnik (IT)	0 	""	""	""
""	Übertragbar	""	""	""	""
""	Deckungsfähig im Kapiteldeckungskreis	""	""	""	""
""	KDK-050-5000-56 .	""	""	""	""
546.91	Verwendung zweckgebundener Einnahmen	0 	0 	-	-
(254)	""	0 	""	""	""
""	Übertragbar	""	""	""	""
""	Ausgaben dürfen geleistet werden in Höhe der	""	""	""	""
""	Einnahmen bei 05.0.5000.282.91	""	""	""	""
Kap	""	Ergebnis	Ansatz	Ansatz	Ansatz
Titel	Zweckbestimmung	2008 , 2009	2010	2011	2012
Nr	""	Tsd EUR	Tsd EUR	Tsd EUR	Tsd EUR
1	2	3	4	5	6
-50-0-0----	""	""	""	""	""
546.93	Ersatzvornahmen	0 	0 	-	-
(254)	""	0 	""	""	""
""	Übertragbar	""	""	""	""
""	Ausgaben dürfen geleistet werden in Höhe der	""	""	""	""
""	Einnahmen bei 05.0.5000.119.93	""	""	""	""
547.03	Sachaufwendungen zur Förderung der	0 	0 	""	1.380 
""	Gesundheitswirtschaft	0 	""	""	""
""	Übertragbar	""	""	""	""
""	Zuwendungsanteil 40%	""	""	""	""
""	Einseitig deckungsfähig zugunsten	""	""	""	""
""	05.0.5100.893.79.	""	""	""	""
""	Die einseitige Deckungsfähigkeit darf bis zur Höhe	""	""	""	""
""	von insgesamt 1.000 Tsd. EUR in Anspruch	""	""	""	""
""	genommen werden.	""	""	""	""
671.56	Erstattung der Kosten für die Inanspruchnahme der	0 	0 	""	1.263 
(012)	Dienstleistungen von Dataport	0 	""	""	""
""	Übertragbar	""	""	""	""
""	Deckungsfähig im Kapiteldeckungskreis	""	""	""	""
""	KDK-050-5000-56 .	""	""	""	""
681.92	Schadenersatzleistungen	0 	0 	""	10 
(012)	(ohne Kraftfahrzeughaftpflichtschäden)	0 	""	""	20 VE
""	Übertragbar	""	""	""	""
682.05	Zuschüsse an den Landesbetrieb Krankenhäuser Ham-	0 	0 	-	-
""	burg -Anstalt öffentlichen Rechts- für das Schwer-	0 	""	""	""
""	behindertenprogramm	""	""	""	""
""	Übertragbar	""	""	""	""
""	Zuwendungsanteil 100%	""	""	""	""
685.91	Mitgliedsbeiträge	0 	0 	""	4 
(012)	""	0 	""	""	""
""	Übertragbar	""	""	""	""
""	Titelgruppe(n)	""	""	""	""
