Kap	""	Ergebnis	Ansatz	Ansatz	Ansatz
Titel	Zweckbestimmung	2008 , 2009	2010	2011	2012
Nr	""	Tsd EUR	Tsd EUR	Tsd EUR	Tsd EUR
1	2	3	4	5	6
-------	""	""	""	""	""
9400	Kapitalvermögen	""	""	""	""
--------	--------------------------------	""	""	""	""
(872)	""	""	""	""	""
""	  EINNAHMEN	""	""	""	""
129.01	Staatserbschaften	949 	800 	800 	800 
""	""	763 	""	""	""
""	Ausgaben dürfen von der Einnahme abgesetzt werden	""	""	""	""
162.01	Sonstige Zinseinnahmen aus dem Inland,	61 	19 	18 	15 
""	soweit nicht anderweitig veranschlagt	49 	""	""	""
162.02	Zinsen aus der Wohnungsfürsorge für hamburgische	100 	100 	72 	65 
(411)	Bedienstete	86 	""	""	""
182.01	Rückflüsse von sonstigen Darlehen	454 	280 	300 	270 
(411)	""	430 	""	""	""
182.02	Darlehensrückflüsse aus der Wohnungsfürsorge für	314 	162 	152 	157 
(411)	hamburgische Bedienstete	138 	""	""	""
""	Gesamteinnahmen	""	1.361	1.342	1.307 
9500	Spielbank- und Lotteriewesen	""	""	""	""
--------	--------------------------------	""	""	""	""
(910)	""	""	""	""	""
""	  EINNAHMEN	""	""	""	""
093.01	Spielbankabgabe	29.582 	0 	20.000 	20.000 
""	""	0 	""	""	""
099.01	Troncabgabe	268 	0 	300 	300 
""	""	0 	""	""	""
122.01	Konzessionsabgaben für in öffentlicher	0 	0 	27.000 	29.000 
""	Trägerschaft veranstaltete Lotterien und	0 	""	""	""
""	Sportwetten	""	""	""	""
""	Gesamteinnahmen	""	0	47.300	49.300 
""	AUSGABEN	""	""	""	""
Kap	""	Ergebnis	Ansatz	Ansatz	Ansatz
Titel	Zweckbestimmung	2008 , 2009	2010	2011	2012
Nr	""	Tsd EUR	Tsd EUR	Tsd EUR	Tsd EUR
1	2	3	4	5	6
971.01	Verwendung der Troncabgabe für einmalige Zwecke	0 	0 	300 	300 
(290)	""	0 	""	""	""
""	Übertragbar	""	""	""	""
""	Gesamtausgaben	""	0 	300 	300 
""	Summe Verpflichtungsermächtigungen	""	""	""	""
9590	Sonstige Unternehmen und Beteiligungen	""	""	""	""
--------	--------------------------------	""	""	""	""
(873)	""	""	""	""	""
""	  EINNAHMEN	""	""	""	""
121.02	Gewinnausschüttung der SAGA Siedlungs-AG	0 	0 	-	-
""	""	0 	""	""	""
121.05	Mehreinnahmen aus dem Bereich Öffentlicher	0 	0 	""	12.700 
(859)	Unternehmen	0 	""	""	""
123.01	Ablieferungen aus der Nordwestdeutschen	0 	3.000 	1.300 	1.500 
(856)	Klassenlotterie	1.006 	""	""	""
123.02	Gewinnabführung der Lotto Hamburg GmbH	0 	0 	1.000 	1.000 
(856)	""	1.350 	""	""	""
161.04	Gewinnabführung der Kommanditgesellschaft VHG	25.670 	7.300 	4.700 	4.800 
(872)	Verwaltung Hamburgischer Gebäude GmbH & Co	5.484 	""	""	""
181.01	Darlehensrückfluss der HGV aus Gesellschafter-	6.391 	6.800 	3.834 	""
""	darlehen GWG/WVN	6.391 	""	""	""
181.02	Rückflüsse von Darlehen an öffentliche Unternehmen	58 	50 	""	""
(411)	""	6 	""	""	""
""	(Weggefallener Ansatz)	""	""	""	""
""	Gesamteinnahmen	""	17.150	10.834	20.000 
""	AUSGABEN	""	""	""	""
517.01	Kosten des Erwerbs der Anteile an der 1. HaGG	0 	0 	-	-
""	Hamburger Immbolienbeteiligung GmbH & Co. KG	0 	""	""	""
""	Übertragbar	""	""	""	""
""	Gegenseitig deckungsfähig sind 09.2.9590.517.01	""	""	""	""
""	09.2.9590.697.01 .	""	""	""	""
Kap	""	Ergebnis	Ansatz	Ansatz	Ansatz
Titel	Zweckbestimmung	2008 , 2009	2010	2011	2012
Nr	""	Tsd EUR	Tsd EUR	Tsd EUR	Tsd EUR
1	2	3	4	5	6
9--5-9-0---	""	""	""	""	""
614.01	Zuweisung an das Sondervermögen Stadt und Hafen	0 	0 	207.000 	250.000 
""	""	0 	""	""	""
""	Übertragbar	""	""	""	""
682.01	Zuschuss an den Hamburgischen Versorgungsfonds AöR	0 	120.000 	""	218.000 
""	""	0 	""	""	""
682.02	Zuschuss an die 1. HaGG Hamburger	1.789 	1.400 	1.500 	1.500 
""	Immobilienbeteiligung GmbH & Co. KG für den	1.445 	""	""	""
""	Betrieb des VIVO	""	""	""	""
""	Übertragbar	""	""	""	""
""	Zuwendungsanteil 100%	""	""	""	""
682.10	Zuschuss an die HGV Hamburger Gesellschaft für	0 	100.000 	89.615 	92.830 
(859)	Vermögens- und Beteiligungsmanagement mbH	0 	""	""	""
""	zum Verlustausgleich	""	""	""	""
""	Übertragbar	""	""	""	""
""	Zuwendungsanteil 100%	""	""	""	""
697.01	Zuschuss an die 1.HaGG Hamburger	0 	0 	1.100 	""
(859)	Immobilienbeteiligung GmbH & Co. KG	0 	""	""	""
""	zur Wahrung der Liquidität	""	""	""	""
""	Übertragbar	""	""	""	""
""	Zuwendungsanteil 100%	""	""	""	""
""	Gegenseitig deckungsfähig sind 09.2.9590.517.01	""	""	""	""
""	09.2.9590.697.01 .	""	""	""	""
831.02	Erwerb von Anteilen an der Hamburger Gesellschaft	0 	0 	20 	""
""	für Gewerbebauförderung mbH	0 	""	""	""
""	Übertragbar	""	""	""	""
831.04	Kapitaleinlage der Projektierungs-	189.210 	26.000 	""	13.000 
(062)	gesellschaft Finkenwerder mbH & Co. KG	0 	""	""	11.000 VE
""	Übertragbar	""	""	""	""
""	Gesamtausgaben	""	247.400 	299.235 	575.330 
""	Summe Verpflichtungsermächtigungen	""	""	""	11.000 VE
9600	Schuldendienst	""	""	""	""
--------	--------------------------------	""	""	""	""
(920)	""	""	""	""	""
""	  EINNAHMEN	""	""	""	""
162.01	Zinsen aus Kassenmitteln	71.374 	15.000 	15.000 	15.000 
(872)	""	8.360 	""	""	""
""	Die Mehreinnahmen dienen zur Deckung der	""	""	""	""
""	Mehrausgaben bei 09.2.9600.575.01.	""	""	""	""
Kap	""	Ergebnis	Ansatz	Ansatz	Ansatz
Titel	Zweckbestimmung	2008 , 2009	2010	2011	2012
Nr	""	Tsd EUR	Tsd EUR	Tsd EUR	Tsd EUR
1	2	3	4	5	6
9-6-0-0----	""	""	""	""	""
162.03	Einnahmen aus Zinssicherungsgeschäften	61.465 	0 	-	-
""	""	69.227 	""	""	""
""	Die Einnahmen dienen zur Deckung der Mehrausgaben	""	""	""	""
""	bei 09.2.9600.575.01.	""	""	""	""
281.02	Ersatz für Tilgungsleistungen an den Bund	17.504 	13.300 	7.615 	""
""	""	17.393 	""	""	""
""	""	721 R	""	""	""
353.01	Entnahme aus der Gewährleistungs- und	0 	0 	-	-
(950)	Schuldendienstrücklage	0 	""	""	""
""	Die Einnahmen dienen zur Deckung der Ausgaben bei	""	""	""	""
""	09.2.9600.575.11 09.2.9600.575.21	""	""	""	""
""	Gesamteinnahmen	""	28.300	22.615	15.000 
""	AUSGABEN	""	""	""	""
533.01	Nebenkosten der Schuldenaufnahme und -bedienung	116 	150 	150 	150 
""	""	134 	""	""	""
""	Übertragbar	""	""	""	""
""	Deckungsfähig im Kapiteldeckungskreis	""	""	""	""
""	KDK-092-9600-01 .	""	""	""	""
""	Die Deckungsfähigkeit darf bis zur Höhe von	""	""	""	""
""	insgesamt 100 Tsd.EUR in Anspruch genommen werden.	""	""	""	""
561.01	Zinsen an den Bund für Wohnungsbauschulden	9.573 	10.900 	10.000 	1.000 
""	""	9.695 	""	""	""
""	Deckungsfähig im Kapiteldeckungskreis	""	""	""	""
""	KDK-092-9600-01 .	""	""	""	""
561.02	Zinsen an den Bund für sonstige Schulden	30 	27 	25 	23 
""	""	28 	""	""	""
""	Deckungsfähig im Kapiteldeckungskreis	""	""	""	""
""	KDK-092-9600-01 .	""	""	""	""
571.01	Zinsen an öffentliche Unternehmen und	8.889 	6.000 	6.000 	6.000 
""	Landesbetriebe	5.580 	""	""	""
""	Deckungsfähig im Kapiteldeckungskreis	""	""	""	""
""	KDK-092-9600-01 .	""	""	""	""
