Kap	""	Ergebnis	Ansatz	Ansatz	Ansatz
Titel	Zweckbestimmung	2008 , 2009	2010	2011	2012
Nr	""	Tsd EUR	Tsd EUR	Tsd EUR	Tsd EUR
1	2	3	4	5	6
-------	""	""	""	""	""
1511	Steuerung und Service	""	""	""	""
--------	--------------------------------	""	""	""	""
(012)	""	""	""	""	""
""	  EINNAHMEN	""	""	""	""
111.02	Widerspruchsgebühren	21 	36 	30 	30 
""	""	32 	""	""	""
119.02	Honorarabgaben der Ärzte u.dgl	0 	0 	""	""
(314)	""	1 	""	""	""
119.60	Brand-, Sturm- und andere Schäden	0 	0 	-	-
""	""	0 	""	""	""
""	Die Einnahmen dienen zur Deckung der Mehrausgaben	""	""	""	""
""	bei 01.5.1511.519.61.	""	""	""	""
119.61	Ersatzleistungen der Hamburger Feuerkasse für	0 	0 	-	-
(235)	Brandschäden in Aussiedler- und Asylbewerber-	0 	""	""	""
""	einrichtungen	""	""	""	""
119.92	Schadenersatzleistungen	4 	11 	6 	6 
""	""	7 	""	""	""
119.95	Einnahmen aus Mahnkosten, Verspätungszuschlägen	25 	24 	30 	30 
""	und Stundungszinsen	22 	""	""	""
119.98	Vermischte Einnahmen	103 	128 	104 	104 
""	""	97 	""	""	""
124.01	Einnahmen aus der Aufstellung von	23 	1 	23 	23 
""	Verkaufsautomaten in Dienstgebäuden	25 	""	""	""
""	50.00  % der Mehreinnahmen dienen zur Deckung der	""	""	""	""
""	Ausgaben bei 01.5.1511.547.01.	""	""	""	""
124.04	Einnahmen aus der Vergütung der Hamburgischen	1 	0 	-	-
""	Elektrizitätswerke für die Einspeisung von aus	1 	""	""	""
""	Sonnenenergie gewonnenem Strom	""	""	""	""
""	Die Einnahmen dienen zur Deckung der Mehrausgaben	""	""	""	""
""	bei 01.5.1511.517.61.	""	""	""	""
124.07	Einnahmen im Zusammenhang mit der Vermietung von	24 	0 	-	-
""	Bundesflächen und -bauten	25 	""	""	""
""	50.00  % der Einnahmen dienen zur Deckung der	""	""	""	""
""	Ausgaben bei 01.5.1511.547.01.	""	""	""	""
124.09	Einnahmen aus der Überlassung von Werbeflächen	1 	1 	-	-
""	""	1 	""	""	""
""	Die Einnahmen dienen zur Deckung der Mehrausgaben	""	""	""	""
""	bei 01.5.1511.511.61.	""	""	""	""
""	Dies gilt für Einnahmen bis zur Höhe von 500 EUR	""	""	""	""
""	uneingeschränkt, für darüber hinausgehende	""	""	""	""
""	Einnahmen in Höhe von 50 %	""	""	""	""
Kap	""	Ergebnis	Ansatz	Ansatz	Ansatz
Titel	Zweckbestimmung	2008 , 2009	2010	2011	2012
Nr	""	Tsd EUR	Tsd EUR	Tsd EUR	Tsd EUR
1	2	3	4	5	6
1-5-1--1---	""	""	""	""	""
124.91	Einnahmen aus Vermietung, Verpachtung und	83 	95 	83 	83 
""	Nutzung von Grundstücken	83 	""	""	""
124.92	Einnahmen aus Dienst- und Werkdienstwohnungen	72 	82 	72 	72 
""	sowie aus Personalunterkünften	67 	""	""	""
125.01	Einnahmen aus dem Verkauf von Software-Produkten -	9 	0 	-	-
""	ITB	0 	""	""	""
""	Die Einnahmen dienen zur Deckung der Ausgaben bei	""	""	""	""
""	01.5.1511.812.56	""	""	""	""
131.01	Erlöse aus Grundstücksverkäufen	0 	0 	""	""
""	""	0 	""	""	""
""	(Weggefallener Ansatz)	""	""	""	""
""	Die Einnahmen dienen zur Deckung der Ausgaben bei	""	""	""	""
""	01.5.1511.547.06	""	""	""	""
132.91	Erlöse aus der Veräußerung von beweglichen Sachen	1 	0 	-	-
""	""	2 	""	""	""
""	50.00  % der Einnahmen dienen zur Deckung der	""	""	""	""
""	Ausgaben bei 01.5.1511.547.01.	""	""	""	""
162.01	Zinsen aus Kassenmitteln	0 	0 	-	-
(872)	""	2 	""	""	""
261.03	Erstattung von Verwaltungskosten durch Dritte	0 	0 	-	-
""	""	0 	""	""	""
261.06	Erstattung von Verwaltungskosten	14 	0 	-	-
""	""	12 	""	""	""
""	50.00  % der Einnahmen dienen zur Deckung der	""	""	""	""
""	Ausgaben bei 01.5.1511.534.04.	""	""	""	""
261.07	Erstattung von Aufwendungen an das Bezirksamt	0 	0 	-	-
""	Hamburg-Nord - ITB -	0 	""	""	""
""	Die Einnahmen dienen zur Deckung der Ausgaben bei	""	""	""	""
""	01.5.1511.547.56	""	""	""	""
261.09	Einnahmen aus Erstattungen (§ 61 LHO)	1 	0 	-	-
""	""	1 	""	""	""
261.10	Einnahmen aus Erstattungen von Landesbetrieben u.	1 	0 	-	-
""	dgl. (§ 61 LHO)	1 	""	""	""
281.04	Sonstige Erstattungen	0 	0 	-	-
""	""	0 	""	""	""
282.02	Beiträge zu Bürger-Informationsveranstaltungen	0 	0 	-	-
""	""	0 	""	""	""
""	Die Einnahmen dienen zur Deckung der Mehrausgaben	""	""	""	""
""	bei 01.5.1511.531.01.	""	""	""	""
Kap	""	Ergebnis	Ansatz	Ansatz	Ansatz
Titel	Zweckbestimmung	2008 , 2009	2010	2011	2012
Nr	""	Tsd EUR	Tsd EUR	Tsd EUR	Tsd EUR
1	2	3	4	5	6
-1-5-1-1---	""	""	""	""	""
282.20	Zuschüsse zur behindertengerechten	16 	0 	-	-
""	Arbeitsplatzausstattung	4 	""	""	""
""	Die Einnahmen dienen zur Deckung der Mehrausgaben	""	""	""	""
""	bei 01.5.1511.511.61 01.5.1511.812.01.	""	""	""	""
282.91	Verschiedene zweckgebundene Einnahmen	18 	0 	-	-
""	""	7 	""	""	""
""	Die Einnahmen dienen zur Deckung der Ausgaben bei	""	""	""	""
""	01.5.1511.546.91	""	""	""	""
""	Gesamteinnahmen	""	378	348	348 
""	AUSGABEN	""	""	""	""
KRD	Kontenrahmen für Dienstbezüge 	6.008 	44.388 	46.011 	45.707 
""	""	6.342 	""	""	""
""	""	2.916 R	""	""	""
KRN	Kontenrahmen für Nebenleistungen - Beihilfen,	46 	0 	-	-
""	Unterstützungen u. dgl.	34 	""	""	""
KRN	Kontenrahmen für Nebenleistungen -	9 	0 	-	-
""	personalbezogene Sachausgaben	3 	""	""	""
KRV	Kontenrahmen für Versorgung 	6.822 	5.066 	4.961 	5.042 
""	""	6.580 	""	""	""
411.01	Aufwandsentschädigungen nach dem Gesetz über	330 	434 	614 	553 
(011)	Entschädigungsleistungen anlässlich ehrenamtlicher	459 	""	""	""
""	Tätigkeit in der Verwaltung	""	""	""	""
""	Gegenseitig deckungsfähig sind 01.5.1511.411.01	""	""	""	""
""	01.5.1511.684.01 .	""	""	""	""
412.01	Aufwandsentschädigungen und andere Ausgaben für	0 	2 	2 	2 
(011)	Deputierte, ehrenamtliche Beisitzerinnen und	0 	""	""	""
""	Beisitzer usw.	""	""	""	""
412.30	Aufwendungen für ehrenamtlich Tätige	3 	0 	-	-
(045)	""	0 	""	""	""
412.32	Aufwendungen für Wahlhelfer	1.113 	0 	-	-
""	""	136 	""	""	""
""	Übertragbar	""	""	""	""
412.34	Aufwendungen für ehrenamtlich Tätige bei	0 	0 	-	-
""	Volksbegehren, Volksentscheiden und	0 	""	""	""
""	Volkspetitionen	""	""	""	""
""	Übertragbar	""	""	""	""
""	Gegenseitig deckungsfähig sind 01.5.1511.412.34	""	""	""	""
""	01.5.1511.511.34 .	""	""	""	""
459.95	Prämien im Rahmen des betrieblichen	0 	0 	-	-
""	Vorschlagwesens	0 	""	""	""
""	Übertragbar	""	""	""	""
""	Deckungsfähig im Einzelplandeckungskreis	""	""	""	""
""	EDK-015-05.	""	""	""	""
Kap	""	Ergebnis	Ansatz	Ansatz	Ansatz
Titel	Zweckbestimmung	2008 , 2009	2010	2011	2012
Nr	""	Tsd EUR	Tsd EUR	Tsd EUR	Tsd EUR
1	2	3	4	5	6
-1-5-1-1---	""	""	""	""	""
461.01	Zentral veranschlagte Personalausgaben im	0 	0 	-	-
""	Einzelplan 1.5	0 	""	""	""
""	Übertragbar	""	""	""	""
""	Ausgaben dürfen geleistet werden in Höhe der	""	""	""	""
""	Mehr- einnahmen bei 01.5.1541.111.39.	""	""	""	""
