Kap	""	Ergebnis	Ansatz	Ansatz	Ansatz
Titel	Zweckbestimmung	2008 , 2009	2010	2011	2012
Nr	""	Tsd EUR	Tsd EUR	Tsd EUR	Tsd EUR
1	2	3	4	5	6
-------	""	""	""	""	""
1611	Steuerung und Service	""	""	""	""
--------	--------------------------------	""	""	""	""
(012)	""	""	""	""	""
""	  EINNAHMEN	""	""	""	""
111.02	Widerspruchsgebühren	10 	18 	18 	18 
""	""	17 	""	""	""
119.02	Honorarabgaben der Ärzte u.dgl.	0 	0 	-	-
(314)	""	0 	""	""	""
119.04	Erstattung von Personalkosten aus den	0 	0 	-	-
""	Wirtschaftsplänen	6 	""	""	""
""	Die Einnahmen dienen zur Deckung der Ausgaben bei	""	""	""	""
""	01.6.1611.461.01	""	""	""	""
119.05	Erstattungen für Dienstleistungen des	0 	0 	-	-
""	Telefonischen HamburgService	0 	""	""	""
""	100.00  % der Einnahmen dienen anteilig zur	""	""	""	""
""	Deckung der Mehrausgaben bei 01.6.1611.461.01 zu	""	""	""	""
""	10.00 % im ZB,01.6.1611.511.69 zu 90.00 % im ZB,.	""	""	""	""
119.60	Brand-, Sturm- u.a. Schäden	0 	0 	-	-
""	""	0 	""	""	""
""	Die Einnahmen dienen zur Deckung der Mehrausgaben	""	""	""	""
""	bei 01.6.1611.519.61.	""	""	""	""
119.61	Ersatzleistungen der Hamburger Feuerkasse für	0 	0 	-	-
(235)	Brandschäden in Aussiedler- und Asylbewerber-	0 	""	""	""
""	einrichtungen	""	""	""	""
119.92	Schadenersatzleistungen	7 	15 	9 	9 
""	""	6 	""	""	""
119.95	Einnahmen aus Mahnkosten, Verspätungszuschlägen	16 	20 	20 	20 
""	und Stundungszinsen	21 	""	""	""
119.98	Vermischte Einnahmen	183 	4 	164 	164 
""	""	129 	""	""	""
124.01	Einnahmen aus der Aufstellung von	21 	5 	5 	5 
""	Verkaufsautomaten in Dienstgebäuden	26 	""	""	""
""	50.00  % der Mehreinnahmen dienen zur Deckung der	""	""	""	""
""	Mehrausgaben bei 01.6.1611.547.01	""	""	""	""
""	01.6.1641.517.68.	""	""	""	""
124.07	Einnahmen im Zusammenhang mit der Vermietung von	33 	0 	-	-
""	Bundesflächen und -bauten	21 	""	""	""
""	50.00  % der Einnahmen dienen zur Deckung der	""	""	""	""
""	Mehrausgaben bei 01.6.1611.547.01.	""	""	""	""
Kap	""	Ergebnis	Ansatz	Ansatz	Ansatz
Titel	Zweckbestimmung	2008 , 2009	2010	2011	2012
Nr	""	Tsd EUR	Tsd EUR	Tsd EUR	Tsd EUR
1	2	3	4	5	6
-16-1-1----	""	""	""	""	""
124.09	Einnahmen aus der Überlassung von Werbeflächen	3 	0 	-	-
""	""	3 	""	""	""
""	Die Einnahmen dienen zur Deckung der Mehrausgaben	""	""	""	""
""	bei 01.6.1611.511.61.	""	""	""	""
""	Dies gilt für Einnahmen bis zur Höhe von 500 EUR	""	""	""	""
""	uneingeschränkt, für darüber hinausgehende	""	""	""	""
""	Einnahmen in Höhe von 50 %	""	""	""	""
124.91	Einnahmen aus Vermietung, Verpachtung und	139 	189 	159 	159 
""	Nutzung von Grundstücken	163 	""	""	""
124.92	Einnahmen aus Dienst- und Werkdienstwohnungen	75 	89 	78 	78 
""	sowie aus Personalunterkünften	70 	""	""	""
131.02	Erlös aus der Veräußerung der Grundstücke	0 	0 	-	-
""	Wandsbeker Allee 53-55a	0 	""	""	""
132.91	Erlöse aus der Veräußerung von beweglichen Sachen	0 	0 	-	-
""	""	0 	""	""	""
""	50.00  % der Einnahmen dienen zur Deckung der	""	""	""	""
""	Mehrausgaben bei 01.6.1611.547.01.	""	""	""	""
162.01	Zinsen aus Kassenmitteln	0 	0 	-	-
(872)	""	7 	""	""	""
261.04	Erhebungsentschädigungen vom Statistischen Amt	0 	0 	-	-
""	für Hamburg und Schleswig-Holstein -AÖR- für	0 	""	""	""
""	statistische Erhebungen	""	""	""	""
""	Die Einnahmen dienen zur Deckung der Ausgaben bei	""	""	""	""
""	01.6.1611.412.04	""	""	""	""
261.09	Einnahmen aus Erstattungen (§ 61 LHO)	2 	2 	2 	2 
""	""	1 	""	""	""
282.02	Beiträge zu Bürger-Informationsveranstaltungen	0 	0 	-	-
""	""	0 	""	""	""
""	Die Einnahmen dienen zur Deckung der Mehrausgaben	""	""	""	""
""	bei 01.6.1611.531.01.	""	""	""	""
282.03	Zweckgebundene Einnahmen zur Finanzierung	0 	0 	-	-
""	des Bürgersaals	10 	""	""	""
""	Die Einnahmen dienen zur Deckung der Mehrausgaben	""	""	""	""
""	bei 01.6.1611.812.03.	""	""	""	""
282.04	Einnahmen aus der Abgabe von Themenwanderkarten	0 	0 	-	-
""	""	0 	""	""	""
""	Die Einnahmen dienen zur Deckung der Ausgaben bei	""	""	""	""
""	01.6.1611.534.04	""	""	""	""
282.20	Zuschüsse zur behindertengerechten	0 	0 	-	-
""	Arbeitsplatzausstattung	0 	""	""	""
""	Die Einnahmen dienen zur Deckung der Mehrausgaben	""	""	""	""
""	bei 01.6.1611.511.61 01.6.1611.812.01.	""	""	""	""
Kap	""	Ergebnis	Ansatz	Ansatz	Ansatz
Titel	Zweckbestimmung	2008 , 2009	2010	2011	2012
Nr	""	Tsd EUR	Tsd EUR	Tsd EUR	Tsd EUR
1	2	3	4	5	6
-1-6-1-1---	""	""	""	""	""
282.91	Verschiedene zweckgebundene Einnahmen	4 	0 	-	-
""	""	24 	""	""	""
""	Die Einnahmen dienen zur Deckung der Ausgaben bei	""	""	""	""
""	01.6.1611.461.01 01.6.1611.546.91	""	""	""	""
""	Gesamteinnahmen	""	342	455	455 
""	AUSGABEN	""	""	""	""
KRD	Kontenrahmen für Dienstbezüge 	6.805 	48.155 	56.186 	56.110 
""	""	6.817 	""	""	""
""	""	1.025 R	""	""	""
KRN	Kontenrahmen für Nebenleistungen - Beihilfen,	58 	0 	-	-
""	Unterstützungen u. dgl.	65 	""	""	""
KRN	Kontenrahmen für Nebenleistungen -	4 	0 	-	-
""	personalbezogene Sachausgaben	4 	""	""	""
KRV	Kontenrahmen für Versorgung 	7.980 	5.860 	4.930 	5.002 
""	""	7.492 	""	""	""
411.01	Aufwandsentschädigungen nach dem Gesetz über	379 	471 	611 	542 
(011)	Entschädigungsleistungen anlässlich ehrenamtlicher	496 	""	""	""
""	Tätigkeit in der Verwaltung	""	""	""	""
""	Gegenseitig deckungsfähig sind 01.6.1611.411.01	""	""	""	""
""	01.6.1611.684.01 .	""	""	""	""
412.04	Aufwendungen für ehrenamtlich Tätige - Bereich	0 	0 	-	-
""	statistische Erhebungen	0 	""	""	""
""	Übertragbar	""	""	""	""
""	Ausgaben dürfen geleistet werden in Höhe der	""	""	""	""
""	Einnahmen bei 01.6.1611.261.04	""	""	""	""
412.30	Aufwendungen für ehrenamtlich Tätige	0 	0 	-	-
(045)	""	0 	""	""	""
412.32	Aufwendungen für Wahlhelfer	1.412 	0 	-	-
""	""	177 	""	""	""
""	Übertragbar	""	""	""	""
412.34	Aufwendungen für ehrenamtlich Tätige bei Volks-	0 	0 	-	-
""	begehren, Volksentscheiden und Volkspetitionen	0 	""	""	""
""	Übertragbar	""	""	""	""
""	Gegenseitig deckungsfähig sind 01.6.1611.412.34	""	""	""	""
""	01.6.1611.511.34 .	""	""	""	""
459.95	Prämien im Rahmen des betrieblichen	0 	0 	-	-
""	Vorschlagwesens	0 	""	""	""
""	Deckungsfähig im Einzelplandeckungskreis	""	""	""	""
""	EDK-016-05.	""	""	""	""
Kap	""	Ergebnis	Ansatz	Ansatz	Ansatz
Titel	Zweckbestimmung	2008 , 2009	2010	2011	2012
Nr	""	Tsd EUR	Tsd EUR	Tsd EUR	Tsd EUR
1	2	3	4	5	6
1-6-1-1----	""	""	""	""	""
461.01	Zentral veranschlagte Personalausgaben im	0 	0 	-	-
""	Einzelplan 1.6	0 	""	""	""
""	Übertragbar	""	""	""	""
""	Ausgaben dürfen geleistet werden in Höhe der	""	""	""	""
""	Mehr- einnahmen bei 01.6.1641.111.39.	""	""	""	""
