Kap	""	Ergebnis	Ansatz	Ansatz	Ansatz
Titel	Zweckbestimmung	2008 , 2009	2010	2011	2012
Nr	""	Tsd EUR	Tsd EUR	Tsd EUR	Tsd EUR
1	2	3	4	5	6
-------	""	""	""	""	""
8000	Allgemeine Verwaltung	""	""	""	""
--------	--------------------------------	""	""	""	""
(012)	""	""	""	""	""
""	  EINNAHMEN	""	""	""	""
093.01	Spielbankabgabe	0 	40.000 	""	""
(856)	""	19.132 	""	""	""
099.01	Troncabgabe	0 	300 	""	""
(856)	""	274 	""	""	""
111.01	Verwaltungsgebühren	44 	9 	""	""
""	""	37 	""	""	""
""	(Weggefallener Ansatz)	""	""	""	""
111.02	Gebühren für das Glücksspielwesen	0 	22 	""	""
(856)	""	27 	""	""	""
""	(Weggefallener Ansatz)	""	""	""	""
112.01	Zwangsgelder	10 	0 	-	-
(856)	""	0 	""	""	""
""	(Weggefallener Ansatz)	""	""	""	""
119.92	Schadenersatzleistungen	366 	160 	""	""
""	""	242 	""	""	""
""	(Weggefallener Ansatz)	""	""	""	""
""	Die Mehreinnahmen dienen zur Deckung der	""	""	""	""
""	Mehrausgaben bei 08.1.8000.681.92.	""	""	""	""
119.95	Einnahmen aus Mahnkosten, Verspätungszuschlägen	76 	0 	-	-
""	und Stundungszinsen	65 	""	""	""
119.98	Vermischte Einnahmen	10 	2 	""	""
""	""	2 	""	""	""
""	(Weggefallener Ansatz)	""	""	""	""
121.01	Gewinnabführung der IMPF Hamburgische Immobilien	0 	0 	-	-
""	Management Gesellschaft für Polizei und Feuerwehr	0 	""	""	""
""	mbH	""	""	""	""
121.02	Ablieferung des Landesbetriebes Verkehr	1.373 	1.408 	""	""
""	""	1.414 	""	""	""
""	(Weggefallener Ansatz)	""	""	""	""
Kap	""	Ergebnis	Ansatz	Ansatz	Ansatz
Titel	Zweckbestimmung	2008 , 2009	2010	2011	2012
Nr	""	Tsd EUR	Tsd EUR	Tsd EUR	Tsd EUR
1	2	3	4	5	6
122.01	Konzessionsabgaben für in öffentlicher	0 	32.000 	""	""
(856)	Trägerschaft veranstaltete Lotterien und	31.250 	""	""	""
""	Sportwetten	""	""	""	""
125.01	Erlöse aus Diensten und Tätigkeiten für Dritte	0 	0 	-	-
""	""	0 	""	""	""
""	Die Einnahmen dienen zur Deckung der Mehrausgaben	""	""	""	""
""	bei 08.1.8000.511.66 08.1.8000.525.66.	""	""	""	""
Kap	""	Ergebnis	Ansatz	Ansatz	Ansatz
Titel	Zweckbestimmung	2008 , 2009	2010	2011	2012
Nr	""	Tsd EUR	Tsd EUR	Tsd EUR	Tsd EUR
1	2	3	4	5	6
-80-0-0----	""	""	""	""	""
129.01	Einnahmen aus Werbemaßnahmen	0 	0 	-	-
""	""	0 	""	""	""
""	Die Einnahmen dienen zur Deckung der Mehrausgaben	""	""	""	""
""	bei 08.1.8000.511.66.	""	""	""	""
""	Dies gilt für Einnahmen bis zur Höhe von 500 EUR	""	""	""	""
""	uneingeschränkt, für darüber hinausgehende	""	""	""	""
""	Einnahmen in Höhe von 50 %	""	""	""	""
231.02	Bundeszuschuss Zensus	0 	0 	""	""
""	""	0 	""	""	""
""	(Weggefallener Ansatz)	""	""	""	""
231.04	Erstattungen vom Bund für die Europawahl	0 	0 	""	""
""	""	1.531 	""	""	""
""	(Weggefallener Ansatz)	""	""	""	""
231.05	Erstattungen vom Bund für die Bundestagswahl	0 	0 	-	-
""	""	1.232 	""	""	""
""	(Weggefallener Ansatz)	""	""	""	""
231.07	Kostenerstattung des Bundes für die Ertüchtigung	50 	0 	""	""
""	von Bundesstandorten für den Digitalfunk	1.257 	""	""	""
""	(Weggefallener Ansatz)	""	""	""	""
""	Die Einnahmen dienen zur Deckung der Mehrausgaben	""	""	""	""
""	bei 08.1.8000.812.16.	""	""	""	""
231.08	Ausgleichszahlungen des Bundes nach Verwaltungsab-	0 	0 	""	""
""	kommen BOS-Digitalfunk für Investitionen und Be-	0 	""	""	""
""	trieb von Basisstationen und Übertragungsstrecken	""	""	""	""
""	(Weggefallener Ansatz)	""	""	""	""
""	Die Einnahmen dienen zur Deckung der Mehrausgaben	""	""	""	""
""	bei 08.1.8000.812.16.	""	""	""	""
232.01	Erstattung für die anteilige Finanzierung des	14.390 	16.862 	""	""
""	Statistischen Amtes für Hamburg und	15.318 	""	""	""
""	Schleswig-Holstein -AöR-	""	""	""	""
""	(Weggefallener Ansatz)	""	""	""	""
""	Die Einnahmen dienen zur Deckung der über die	""	""	""	""
""	Grundbewilligung hinausgehenden Ausgaben bei	""	""	""	""
""	08.1.8000.685.01.	""	""	""	""
232.02	Erstattungen für Versorgungsrückstellungen des	640 	577 	""	""
""	Statistischen Amtes für Hamburg und	571 	""	""	""
""	Schleswig-Holstein -AöR-	""	""	""	""
""	(Weggefallener Ansatz)	""	""	""	""
""	Die Einnahmen dienen zur Deckung der über die	""	""	""	""
""	Grundbewilligung hinausgehenden Ausgaben bei	""	""	""	""
""	08.1.8000.685.02.	""	""	""	""
232.04	Erstattung von Kosten zur Weiterentwicklung,	1.232 	0 	-	-
""	Anpassung und Pflege von COMVOR	981 	""	""	""
""	Die Einnahmen dienen zur Deckung der Ausgaben bei	""	""	""	""
Kap	""	Ergebnis	Ansatz	Ansatz	Ansatz
Titel	Zweckbestimmung	2008 , 2009	2010	2011	2012
Nr	""	Tsd EUR	Tsd EUR	Tsd EUR	Tsd EUR
1	2	3	4	5	6
-8-00-0----	""	""	""	""	""
""	08.1.8000.812.56	""	""	""	""
261.01	Erstattung IT-Leistungen für andere	17 	0 	-	-
""	Behörden und Dritte	17 	""	""	""
""	(Weggefallener Ansatz)	""	""	""	""
""	Die Einnahmen dienen zur Deckung der Mehrausgaben	""	""	""	""
""	bei 08.1.8000.535.56.	""	""	""	""
261.04	Verwaltungskostenentschädigungen	0 	6 	""	""
(856)	""	3 	""	""	""
""	(Weggefallener Ansatz)	""	""	""	""
""	Die Mehreinnahmen dienen zur Deckung der Ausgaben	""	""	""	""
""	bei 08.1.8000.461.01.	""	""	""	""
282.01	Eigenbeteiligung von Polizei- und Feuerwehr-	4.223 	4.200 	4.200 	4.200 
""	beamten an der Heilfürsorge	4.345 	""	""	""
332.01	Erstattungen für die anteilige Finanzierung der	258 	260 	""	""
""	Investitionen des Statistischen Amtes für Hamburg	258 	""	""	""
""	und Schleswig- Holstein -AöR-	""	""	""	""
""	(Weggefallener Ansatz)	""	""	""	""
""	Die Einnahmen dienen zur Deckung der über die	""	""	""	""
""	Grundbewilligung hinausgehenden Ausgaben bei	""	""	""	""
""	08.1.8000.894.01.	""	""	""	""
""	Gesamteinnahmen	""	95.806	4.200	4.200 
""	AUSGABEN	""	""	""	""
KRD	Kontenrahmen für Dienstbezüge	9.305 	9.315 	-	-
""	""	9.615 	""	""	""
KRN	Kontenrahmen für Nebenleistungen - Beihilfen, 	126 	0 	189 	189 
""	Unterstützungen u. dgl.	124 	""	""	""
KRN	Kontenrahmen für Nebenleistungen -	6 	0 	-	-
""	personalbezogene Sachausgaben	9 	""	""	""
KRV	Kontenrahmen für Versorgung 	2.568 	3.313 	4.793 	4.786 
""	""	1.607 	""	""	""
412.01	Aufwandsentschädigungen und andere Ausgaben für	2 	4 	""	""
""	Deputierte, ehrenamtliche Beisitzerinnen und	2 	""	""	""
""	Beisitzer usw.	""	""	""	""
""	(Weggefallener Ansatz)	""	""	""	""
412.07	Aufwendungen für ehrenamtliche Wahlhelfer	0 	0 	""	""
(011)	""	0 	""	""	""
""	(Weggefallener Ansatz)	""	""	""	""
""	Gegenseitig deckungsfähig sind 08.1.8000.412.07	""	""	""	""
""	08.1.8000.412.87 08.1.8000.511.07	""	""	""	""
Kap	""	Ergebnis	Ansatz	Ansatz	Ansatz
Titel	Zweckbestimmung	2008 , 2009	2010	2011	2012
Nr	""	Tsd EUR	Tsd EUR	Tsd EUR	Tsd EUR
1	2	3	4	5	6
8--0-0-0---	""	""	""	""	""
""	08.1.8000.511.86 .	""	""	""	""
