Kap	""	Ergebnis	Ansatz	Ansatz	Ansatz
Titel	Zweckbestimmung	2008 , 2009	2010	2011	2012
Nr	""	Tsd EUR	Tsd EUR	Tsd EUR	Tsd EUR
1	2	3	4	5	6
-------	""	""	""	""	""
1411	Steuerung und Service	""	""	""	""
--------	--------------------------------	""	""	""	""
(012)	""	""	""	""	""
""	  EINNAHMEN	""	""	""	""
111.02	Widerspruchsgebühren	11 	10 	16 	16 
""	""	21 	""	""	""
119.60	Brand-, Sturm- und andere Schäden	0 	0 	-	-
""	""	0 	""	""	""
""	Die Einnahmen dienen zur Deckung der Mehrausgaben	""	""	""	""
""	bei 01.4.1411.519.61.	""	""	""	""
119.92	Schadenersatzleistungen	49-	3 	3 	3 
""	""	1 	""	""	""
119.95	Einnahmen aus Mahnkosten, Verspätungszuschlägen	60 	16 	30 	30 
""	und Stundungszinsen	12 	""	""	""
119.98	Vermischte Einnahmen	117 	143 	119 	119 
""	""	108 	""	""	""
124.01	Einnahmen aus der Aufstellung von	4 	0 	-	-
""	Verkaufsautomaten in Dienstgebäuden	6 	""	""	""
""	Die Einnahmen dienen zur Deckung der Mehrausgaben	""	""	""	""
""	bei 01.4.1411.547.01.	""	""	""	""
124.07	Einnahmen im Zusammenhang mit der Vermietung von	13 	0 	-	-
""	Bundesflächen und -bauten	13 	""	""	""
""	50.00  % der Einnahmen dienen zur Deckung der	""	""	""	""
""	Mehrausgaben bei 01.4.1411.547.01.	""	""	""	""
124.09	Einnahmen aus der Überlassung von Werbeflächen	2 	0 	-	-
""	""	1 	""	""	""
""	Die Einnahmen dienen zur Deckung der Mehrausgaben	""	""	""	""
""	bei 01.4.1411.511.61.	""	""	""	""
""	Dies gilt für Einnahmen bis zur Höhe von 500 EUR	""	""	""	""
""	uneingeschränkt, für darüber hinausgehende	""	""	""	""
""	Einnahmen in Höhe von 50 %	""	""	""	""
124.10	Einnahmen aus der Vermietung von Flächen der	0 	0 	-	-
""	Dienstgebäude des Bezirksamtes Eimsbüttel	24 	""	""	""
""	Die Einnahmen dienen zur Deckung der Mehrausgaben	""	""	""	""
""	bei 01.4.1411.518.61.	""	""	""	""
124.91	Einnahmen aus Vermietung, Verpachtung und	120 	137 	132 	132 
""	Nutzung von Grundstücken	125 	""	""	""
Kap	""	Ergebnis	Ansatz	Ansatz	Ansatz
Titel	Zweckbestimmung	2008 , 2009	2010	2011	2012
Nr	""	Tsd EUR	Tsd EUR	Tsd EUR	Tsd EUR
1	2	3	4	5	6
124.92	Einnahmen aus Dienst- und Werkdienstwohnungen	24 	42 	25 	25 
""	sowie aus Personalunterkünften	18 	""	""	""
132.91	Erlöse aus der Veräußerung von beweglichen Sachen	0 	0 	-	-
""	""	2 	""	""	""
""	50.00  % der Einnahmen dienen zur Deckung der	""	""	""	""
""	Mehrausgaben bei 01.4.1411.547.01.	""	""	""	""
162.01	Zinsen aus Kassenmitteln	1 	0 	-	-
(872)	""	6 	""	""	""
261.09	Einnahmen aus Erstattungen ( § 61 LHO )	0 	0 	-	-
""	""	0 	""	""	""
282.02	Beiträge zu Bürger-Informationsveranstaltungen	0 	0 	-	-
""	""	0 	""	""	""
""	Die Einnahmen dienen zur Deckung der Mehrausgaben	""	""	""	""
""	bei 01.4.1411.531.01.	""	""	""	""
282.06	Einnahmen im Zusammenhang mit der Kooperation	0 	0 	-	-
""	zwischen dem Bezirksamt Eimsbüttel und der	0 	""	""	""
""	bulgarischen Stadt Varna	""	""	""	""
""	Die Einnahmen dienen zur Deckung der Mehrausgaben	""	""	""	""
""	bei 01.4.1411.547.07.	""	""	""	""
282.20	Zuschüsse zur behindertengerechten	33 	0 	-	-
""	Arbeitsplatzausstattung	0 	""	""	""
""	Die Einnahmen dienen zur Deckung der Mehrausgaben	""	""	""	""
""	bei 01.4.1411.511.61 01.4.1411.812.01.	""	""	""	""
282.91	Verschiedene zweckgebundene Einnahmen	16 	0 	-	-
""	""	10 	""	""	""
""	Die Einnahmen dienen zur Deckung der Ausgaben bei	""	""	""	""
""	01.4.1411.546.91	""	""	""	""
""	Gesamteinnahmen	""	351	325	325 
""	AUSGABEN	""	""	""	""
KRD	Kontenrahmen für Dienstbezüge 	4.383 	39.765 	42.182 	42.084 
""	""	4.710 	""	""	""
""	""	1.721 R	""	""	""
KRN	Kontenrahmen für Nebenleistungen - Beihilfen,	16 	0 	-	-
""	Unterstützungen u. dgl.	10 	""	""	""
KRN	Kontenrahmen für Nebenleistungen -	4 	0 	-	-
""	personalbezogene Sachausgaben	2 	""	""	""
KRV	Kontenrahmen für Versorgung 	5.107 	3.379 	3.238 	3.317 
""	""	4.936 	""	""	""
Kap	""	Ergebnis	Ansatz	Ansatz	Ansatz
Titel	Zweckbestimmung	2008 , 2009	2010	2011	2012
Nr	""	Tsd EUR	Tsd EUR	Tsd EUR	Tsd EUR
1	2	3	4	5	6
1--4-11----	""	""	""	""	""
411.01	Aufwandsentschädigungen nach dem Gesetz über	349 	413 	551 	490 
(011)	Entschädigungsleistungen anlässlich ehrenamtlicher	458 	""	""	""
""	Tätigkeit in der Verwaltung	""	""	""	""
""	Gegenseitig deckungsfähig sind 01.4.1411.411.01	""	""	""	""
""	01.4.1411.684.01 .	""	""	""	""
Kap	""	Ergebnis	Ansatz	Ansatz	Ansatz
Titel	Zweckbestimmung	2008 , 2009	2010	2011	2012
Nr	""	Tsd EUR	Tsd EUR	Tsd EUR	Tsd EUR
1	2	3	4	5	6
-14--1-1---	""	""	""	""	""
412.01	Aufwandsentschädigungen und andere Ausgaben für	2 	3 	3 	3 
(011)	Deputierte, ehrenamtliche Beisitzerinnen und	1 	""	""	""
""	Beisitzer usw.	""	""	""	""
412.30	Aufwendungen für ehrenamtlich Tätige	0 	0 	-	-
(045)	""	0 	""	""	""
412.32	Aufwendungen für Wahlhelfer	985 	0 	-	-
""	""	125 	""	""	""
""	Übertragbar	""	""	""	""
412.34	Aufwendungen für ehrenamtlich Tätige bei Volksbe-	0 	0 	-	-
""	gehren, Volksentscheiden und Volkspetitionen	0 	""	""	""
""	Übertragbar	""	""	""	""
""	Gegenseitig deckungsfähig sind 01.4.1411.412.34	""	""	""	""
""	01.4.1411.511.34 .	""	""	""	""
459.95	Prämien im Rahmen des betrieblichen	0 	0 	-	-
""	Vorschlagwesens	0 	""	""	""
""	Deckungsfähig im Einzelplandeckungskreis	""	""	""	""
""	EDK-014-05.	""	""	""	""
461.01	Zentral veranschlagte Personalausgaben im	0 	0 	-	-
""	Einzelplan 1.4	0 	""	""	""
""	Übertragbar	""	""	""	""
""	Ausgaben dürfen geleistet werden in Höhe der	""	""	""	""
""	Mehr- einnahmen bei 01.4.1441.111.39.	""	""	""	""
""	Mehrausgaben dürfen geleistet werden in Höhe der	""	""	""	""
""	anteiligen Einnahmen bei 01.4.1421.111.05.	""	""	""	""
""	Ausgaben dürfen geleistet werden in Höhe der	""	""	""	""
""	anteiligen Einnahmen bei 01.4.1421.111.25	""	""	""	""
""	Ausgaben dürfen geleistet werden in Höhe der	""	""	""	""
""	Einnahmen bei 01.4.1441.111.10	""	""	""	""
""	Ausgaben dürfen geleistet werden in Höhe der	""	""	""	""
""	anteiligen Mehreinnahmen bei 01.4.1441.112.08	""	""	""	""
""	Die Mittel dienen zum Ausgleich von Mehrausgaben	""	""	""	""
""	bei stellengebundenen Personalausgaben im KRD-	""	""	""	""
""	Bereich des Einzelplans	""	""	""	""
461.20	Beitrag zur Finanzierung des Modernisierungsfonds	0 	172 	""	""
""	""	0 	""	""	""
""	Übertragbar	""	""	""	""
""	(Weggefallener Ansatz)	""	""	""	""
511.03	Ausgaben im Zusammenhang mit der Durchführung von	6 	0 	-	-
(011)	Bügerbegehren und Bürgerentscheiden	9 	""	""	""
""	Übertragbar	""	""	""	""
511.31	Geschäftsbedarf, Kommunikation, Geräte, Aus-	0 	0 	-	-
(045)	stattungs-, sonstige Gebrauchsgegenstände,	0 	""	""	""
""	Sirenenanlagen	""	""	""	""
""	Übertragbar	""	""	""	""
Kap	""	Ergebnis	Ansatz	Ansatz	Ansatz
