Kap	""	Ergebnis	Ansatz	Ansatz	Ansatz
Titel	Zweckbestimmung	2008 , 2009	2010	2011	2012
Nr	""	Tsd EUR	Tsd EUR	Tsd EUR	Tsd EUR
1	2	3	4	5	6
-------	""	""	""	""	""
1211	Steuerung und Service	""	""	""	""
--------	--------------------------------	""	""	""	""
(012)	""	""	""	""	""
""	  EINNAHMEN	""	""	""	""
111.02	Widerspruchsgebühren	38 	26 	39 	39 
""	""	30 	""	""	""
111.12	Benutzungsgebühren für das Parken auf	7.302 	8.822 	14.800 	14.800 
(725)	öffentlichen Wegen (Parkuhren u.a.)	6.889 	""	""	""
""	4% der Einnahmen, maximal 400.000 Euro dienen zur	""	""	""	""
""	Deckung der über die Grundbewilligung hinaus-	""	""	""	""
""	gehenden Ausgaben bei 6300.521.01 / 7200.521.01	""	""	""	""
119.02	Honorarabgaben der Ärzte u.dgl.	4 	3 	3 	3 
(314)	""	4 	""	""	""
119.04	Ersatzleistungen für Sturm- und Feuerschäden	0 	0 	-	-
""	""	0 	""	""	""
""	(Weggefallener Ansatz)	""	""	""	""
119.40	Ersatz von Schäden im Bereich der Behörde für	0 	0 	-	-
""	Inneres	0 	""	""	""
119.60	Brand-, Sturm- und andere Schäden	0 	0 	-	-
""	""	0 	""	""	""
""	Die Einnahmen dienen zur Deckung der Mehrausgaben	""	""	""	""
""	bei 01.2.1211.519.61.	""	""	""	""
119.92	Schadenersatzleistungen	12 	13 	14 	14 
""	""	17 	""	""	""
119.95	Einnahmen aus Mahnkosten, Verspätungszuschlägen	39 	31 	41 	41 
""	und Stundungszinsen	44 	""	""	""
119.98	Vermischte Einnahmen	173 	200 	186 	186 
""	""	178 	""	""	""
124.01	Einnahmen aus der Aufstellung von	0 	0 	-	-
""	Verkaufsautomaten in Dienstgebäuden	0 	""	""	""
""	50.00  % der Einnahmen dienen zur Deckung der	""	""	""	""
""	Mehrausgaben bei 01.2.1211.547.01.	""	""	""	""
124.02	Einnahmen aus Veranstaltungen im Millerntor-	0 	0 	-	-
""	Stadion	0 	""	""	""
""	(Weggefallener Ansatz)	""	""	""	""
Kap	""	Ergebnis	Ansatz	Ansatz	Ansatz
Titel	Zweckbestimmung	2008 , 2009	2010	2011	2012
Nr	""	Tsd EUR	Tsd EUR	Tsd EUR	Tsd EUR
1	2	3	4	5	6
-1-2-11----	""	""	""	""	""
124.05	Einnahmen aus der Aufstellung von Münzfernsprech-	0 	0 	-	-
""	anlagen	0 	""	""	""
""	(Weggefallener Ansatz)	""	""	""	""
124.07	Einnahmen im Zusammenhang mit der Vermietung von	3 	0 	-	-
""	Bundesflächen und -bauten	0 	""	""	""
""	50.00  % der Einnahmen dienen zur Deckung der	""	""	""	""
""	Mehrausgaben bei 01.2.1211.547.01.	""	""	""	""
124.09	Einnahmen aus der Überlassung von Werbeflächen	1 	0 	-	-
""	""	0 	""	""	""
""	Die Einnahmen dienen zur Deckung der Mehrausgaben	""	""	""	""
""	bei 01.2.1211.511.61.	""	""	""	""
""	Dies gilt für Einnahmen bis zur Höhe von 500 EUR	""	""	""	""
""	uneingeschränkt, für darüber hinausgehende	""	""	""	""
""	Einnahmen in Höhe von 50 %	""	""	""	""
124.13	Einnahmen im Zusammenhang mit der Vermietung der	1 	0 	-	-
""	Wohnanlage am Georgswerder Ring in Wilhelmsburg	3 	""	""	""
""	Die Einnahmen dienen zur Deckung der Ausgaben bei	""	""	""	""
""	01.2.1211.547.29	""	""	""	""
124.91	Einnahmen aus Vermietung, Verpachtung und	163 	187 	107 	107 
""	Nutzung von Grundstücken	163 	""	""	""
124.92	Einnahmen aus Dienst- und Werkdienstwohnungen	60 	61 	64 	64 
""	sowie aus Personalunterkünften	60 	""	""	""
132.91	Erlöse aus der Veräußerung von beweglichen Sachen	0 	0 	-	-
""	""	0 	""	""	""
""	50.00  % der Einnahmen dienen zur Deckung der	""	""	""	""
""	Mehrausgaben bei 01.2.1211.547.01.	""	""	""	""
162.01	Zinsen aus Kassenmitteln	0 	0 	-	-
(872)	""	4 	""	""	""
231.01	"Zuschuss des Bundes f. ""Lernende Region Billenetz"""	65 	0 	""	""
""	""	4 	""	""	""
""	Die Einnahmen dienen zur Deckung der Mehrausgaben	""	""	""	""
""	bei 01.2.1211.461.01.	""	""	""	""
231.02	Zuweisungen des Bundes zu Projekten des Bezirks-	13 	0 	-	-
""	amtes Hamburg-Mitte	162 	""	""	""
""	Die Einnahmen dienen zur Deckung der Mehrausgaben	""	""	""	""
""	bei 01.2.1211.461.01 01.2.1211.511.61.	""	""	""	""
261.03	Erstattung von Verwaltungskosten durch Dritte	0 	0 	-	-
""	""	0 	""	""	""
""	(Weggefallener Ansatz)	""	""	""	""
Kap	""	Ergebnis	Ansatz	Ansatz	Ansatz
Titel	Zweckbestimmung	2008 , 2009	2010	2011	2012
Nr	""	Tsd EUR	Tsd EUR	Tsd EUR	Tsd EUR
1	2	3	4	5	6
1--2-1-1---	""	""	""	""	""
261.04	Erhebungsentschädigungen vom Statistischen Amt	0 	0 	-	-
""	für Hamburg und Schleswig-Holstein - AöR -	0 	""	""	""
""	für statistische Erhebungen	""	""	""	""
""	Die Einnahmen dienen zur Deckung der Ausgaben bei	""	""	""	""
""	01.2.1211.412.04	""	""	""	""
261.05	Erstattung von Aufwendungen für Öffentlichkeits-	0 	0 	-	-
""	arbeit an das Bezirksamt Hamburg-Mitte	0 	""	""	""
""	Die Einnahmen dienen zur Deckung der Mehrausgaben	""	""	""	""
""	bei 01.2.1211.461.01 01.2.1211.511.61.	""	""	""	""
261.08	Erstattungen Dritter für die Abwicklung von	13 	0 	-	-
""	Druckaufträgen durch die Zentrale Vordruckstelle	9 	""	""	""
""	des Bezirksamtes Hamburg-Mitte	""	""	""	""
""	Die Einnahmen dienen zur Deckung der Ausgaben bei	""	""	""	""
""	01.2.1211.461.01 01.2.1211.511.01	""	""	""	""
261.09	Einnahmen aus Erstattungen (§ 61 LHO)	180 	0 	-	-
""	""	0 	""	""	""
282.02	Beiträge zu Bürger-Informationsveranstaltungen	0 	0 	-	-
""	""	0 	""	""	""
""	Die Einnahmen dienen zur Deckung der Mehrausgaben	""	""	""	""
""	bei 01.2.1211.531.01.	""	""	""	""
282.20	Zuschüsse zur Ausstattung behindertengerechter	0 	0 	-	-
""	Arbeitsplätze	0 	""	""	""
""	Die Einnahmen dienen zur Deckung der Mehrausgaben	""	""	""	""
""	bei 01.2.1211.511.61 01.2.1211.812.01.	""	""	""	""
282.91	Verschiedene zweckgebundene Einnahmen	19 	0 	-	-
""	""	11 	""	""	""
""	Die Einnahmen dienen zur Deckung der Ausgaben bei	""	""	""	""
""	01.2.1211.546.91	""	""	""	""
""	Gesamteinnahmen	""	9.343	15.254	15.254 
""	AUSGABEN	""	""	""	""
KRD	Kontenrahmen für Dienstbezüge 	15.882 	57.599 	60.287 	60.159 
""	""	7.737 	""	""	""
""	""	2.611 R	""	""	""
KRN	Kontenrahmen für Nebenleistungen - Beihilfen,	13 	0 	-	-
""	Unterstützungen u. dgl.	38 	""	""	""
KRN	Kontenrahmen für Nebenleistungen -	9 	0 	-	-
""	personalbezogene Sachausgaben	7 	""	""	""
KRV	Kontenrahmen für Versorgung 	5.768 	3.116 	3.014 	3.086 
""	""	6.787 	""	""	""
411.01	Aufwandsentschädigungen nach dem Gesetz über	336 	430 	556  	493 
(011)	Entschädigungsleistungen anlässlich ehrenamtlicher	461 	""	""	""
""	Tätigkeit in der Verwaltung	""	""	""	""
""	Gegenseitig deckungsfähig sind 01.2.1211.411.01	""	""	""	""
""	01.2.1211.684.01 .	""	""	""	""
Kap	""	Ergebnis	Ansatz	Ansatz	Ansatz
Titel	Zweckbestimmung	2008 , 2009	2010	2011	2012
Nr	""	Tsd EUR	Tsd EUR	Tsd EUR	Tsd EUR
1	2	3	4	5	6
1--21--1---	""	""	""	""	""
412.04	Aufwendungen für ehrenamlich Tätige - Bereich	0 	0 	-	-
""	statistische Erhebungen	0 	""	""	""
""	Übertragbar	""	""	""	""
