Kap	""	Ergebnis	Ansatz	Ansatz	Ansatz
Titel	Zweckbestimmung	2008 , 2009	2010	2011	2012
Nr	""	Tsd EUR	Tsd EUR	Tsd EUR	Tsd EUR
1	2	3	4	5	6
-------	""	""	""	""	""
4000	Zentrale Dienste	""	""	""	""
--------	--------------------------------	""	""	""	""
(212)	""	""	""	""	""
""	  EINNAHMEN	""	""	""	""
111.01	Verwaltungsgebühren	0 	0 	-	-
""	""	0 	""	""	""
111.11	Gebühren und Erstattung von Auslagen für die	31 	0 	-	-
""	Inanspruchnahme von Schiedsstellen und	9 	""	""	""
""	Kommissionen	""	""	""	""
""	Die Einnahmen dienen zur Deckung der Mehrausgaben	""	""	""	""
""	bei 04.0.4000.535.01.	""	""	""	""
119.01	Einnahmen aus Veröffentlichungen	0 	0 	-	-
""	""	0 	""	""	""
""	Die Einnahmen dienen zur Deckung der Mehrausgaben	""	""	""	""
""	bei 04.0.4000.531.01 04.0.4220.531.61.	""	""	""	""
119.05	Einnahmen im Zusammenhang mit der Durchführung	0 	0 	""	""
""	von Workshops und Beratung durch die innerbetriebl	0 	""	""	""
""	Sozial- und Suchtberatung für externe Auftraggeber	""	""	""	""
""	(Weggefallener Ansatz)	""	""	""	""
119.06	Kostenbeiträge für die Durchführung von	0 	0 	""	""
""	Fortbildungs-/Qualifizierungsmaßnahmen	0 	""	""	""
""	(Weggefallener Ansatz)	""	""	""	""
119.56	Kostenbeteiligung an Betrieb und Entwicklung	36 	0 	-	-
""	von IT-Verfahren	63 	""	""	""
""	Die Einnahmen dienen zur Deckung der Mehrausgaben	""	""	""	""
""	bei 04.0.4000.535.56 04.0.4000.812.56	""	""	""	""
""	04.0.4000.812.66.	""	""	""	""
119.61	Einnahmen aus Druckaufträgen	46 	25 	25 	25 
""	""	47 	""	""	""
""	Die Mehreinnahmen dienen zur Deckung der	""	""	""	""
""	Mehrausgaben bei 04.0.4000.511.61.	""	""	""	""
119.62	Auslagenerstattung	30 	0 	-	-
""	""	21 	""	""	""
""	Die Einnahmen dienen zur Deckung der Mehrausgaben	""	""	""	""
""	bei 04.0.4000.511.61.	""	""	""	""
119.92	Schadenersatzleistungen	10 	19 	19 	19 
""	""	12 	""	""	""
Kap	""	Ergebnis	Ansatz	Ansatz	Ansatz
Titel	Zweckbestimmung	2008 , 2009	2010	2011	2012
Nr	""	Tsd EUR	Tsd EUR	Tsd EUR	Tsd EUR
1	2	3	4	5	6
119.95	Einnahmen aus Mahnkosten, Verspätungszuschlägen	6 	0 	-	-
""	und Stundungszinsen	7 	""	""	""
119.98	Vermischte Einnahmen	22 	40 	25 	25 
""	""	22 	""	""	""
124.01	Einnahmen aus Werbung im dienstlichen Bereich	0 	0 	-	-
""	""	0 	""	""	""
""	Die Einnahmen dienen zur Deckung der Mehrausgaben	""	""	""	""
""	bei 04.0.4000.534.61.	""	""	""	""
""	Dies gilt für Einnahmen bis zur Höhe von 500 EUR	""	""	""	""
""	uneingeschränkt, für darüber hinausgehende	""	""	""	""
""	Einnahmen in Höhe von 50 %	""	""	""	""
124.91	Einnahmen aus Vermietung, Verpachtung und	212 	338 	395 	395 
""	Nutzung von Grundstücken	432 	""	""	""
""	Die Mehreinnahmen dienen zur Deckung der	""	""	""	""
""	Mehrausgaben bei 04.0.4000.517.61	""	""	""	""
""	04.0.4000.519.61 04.0.4220.517.61	""	""	""	""
""	04.0.4220.519.61.	""	""	""	""
131.91	Verkauf von Grundstücken	2 	0 	-	-
""	""	0 	""	""	""
234.05	Zuschüsse aus dem Sondervermögen Ausgleichsabgabe	9 	0 	-	-
""	""	9 	""	""	""
""	Die Einnahmen dienen zur Deckung der Mehrausgaben	""	""	""	""
""	bei 04.0.4000.546.05.	""	""	""	""
261.02	Erstattung von Verwaltungskosten durch Dritte	104 	0 	""	""
""	""	0 	""	""	""
""	(Weggefallener Ansatz)	""	""	""	""
261.03	Erstattung von Personal- und Verwaltungskosten	83 	0 	-	-
""	""	114 	""	""	""
""	Die Einnahmen dienen zur Deckung der Ausgaben bei	""	""	""	""
""	04.0.4000.461.01	""	""	""	""
261.04	Erstattung von Verwaltungskosten durch	25 	30 	30 	30 
""	fördern und wohnen AöR	52 	""	""	""
261.61	Erstattung von Personal- und Verwaltungskosten	632 	632 	632 	632 
""	durch das Versorgungsamt	632 	""	""	""
342.05	Zuschüsse aus dem Sondervermögen Ausgleichs-	9 	0 	-	-
""	abgabe	8 	""	""	""
""	Die Einnahmen dienen zur Deckung der Mehrausgaben	""	""	""	""
""	bei 04.0.4000.812.05.	""	""	""	""
Kap	""	Ergebnis	Ansatz	Ansatz	Ansatz
Titel	Zweckbestimmung	2008 , 2009	2010	2011	2012
Nr	""	Tsd EUR	Tsd EUR	Tsd EUR	Tsd EUR
1	2	3	4	5	6
4--0-00----	""	""	""	""	""
""	Gesamteinnahmen	""	1.084	1.126	1.126 
""	AUSGABEN	""	""	""	""
KRD	Kontenrahmen für Dienstbezüge 	12.402 	11.143 	15.036 	10.510 
""	""	16.171 	""	""	""
""	""	2.109 R	""	""	""
KRN	Kontenrahmen für Nebenleistungen - Beihilfen,	58 	0 	-	-
""	Unterstützungen u. dgl.	48 	""	""	""
KRN	Kontenrahmen für Nebenleistungen -	6 	0 	-	-
""	personalbezogene Sachausgaben	1 	""	""	""
KRV	Kontenrahmen für Versorgung 	2.283 	2.079 	1.487 	2.180 
""	""	1.924 	""	""	""
412.01	Aufwandsentschädigungen und andere Ausgaben für	10 	30 	31 	27 
""	Deputierte, ehrenamtliche Beisitzerinnen und	21 	""	""	""
""	Beisitzer usw.	""	""	""	""
""	Deckungsfähig im Einzelplandeckungskreis	""	""	""	""
""	EDK-040-30.	""	""	""	""
459.95	Prämien im Rahmen des betrieblichen	0 	0 	-	-
""	Vorschlagwesens	0 	""	""	""
""	Übertragbar	""	""	""	""
461.01	Zentral veranschlagte Personalausgaben im	0 	0 	-	-
""	Einzelplan 4	0 	""	""	""
""	Übertragbar	""	""	""	""
""	Ausgaben dürfen geleistet werden i.H.v. 75.00  %	""	""	""	""
""	der Einnahmen bei 04.0.4920.111.04.	""	""	""	""
""	Ausgaben dürfen geleistet werden in Höhe der	""	""	""	""
""	anteiligen Einnahmen bei 04.0.4920.282.71	""	""	""	""
""	04.0.4920.282.78 04.0.4930.282.77	""	""	""	""
""	Ausgaben dürfen geleistet werden in Höhe der	""	""	""	""
""	Einnahmen bei 04.0.4000.261.03 04.0.4500.231.01	""	""	""	""
""	Die Mittel dienen zum Ausgleich von Mehrausgaben	""	""	""	""
""	bei stellengebundenen Personalausgaben im KRD-	""	""	""	""
""	Bereich des Einzelplans	""	""	""	""
461.20	Beitrag zur Finanzierung des Modernisierungsfonds	0 	319 	""	""
""	""	0 	""	""	""
""	Übertragbar	""	""	""	""
""	(Weggefallener Ansatz)	""	""	""	""
525.86	Maßnahmen zur Fortbildung	(0)	0	-	-
""	-Zweckzuweisung an die Bezirke-	(0)	""	""	""
""	Übertragbar	""	""	""	""
""	(Weggefallener Ansatz)	""	""	""	""
""	Deckungsfähig im Einzelplandeckungskreis	""	""	""	""
""	EDK-040-30.	""	""	""	""
Kap	""	Ergebnis	Ansatz	Ansatz	Ansatz
Titel	Zweckbestimmung	2008 , 2009	2010	2011	2012
Nr	""	Tsd EUR	Tsd EUR	Tsd EUR	Tsd EUR
1	2	3	4	5	6
-4-0-00----	""	""	""	""	""
525.92	Erstattung an das Zentrum für Aus- und Fortbildung	47 	54 	45 	47 
""	""	45 	""	""	""
526.01	Untersuchungen und Gutachten zur Vorbereitung	290 	395 	328 	125 
(175)	familien- und sozialpolitischer Maßnahmen	466 	178 VE	178 VE	""
""	""	696 R	""	""	""
""	Übertragbar	""	""	""	""
""	Deckungsfähig im Einzelplandeckungskreis	""	""	""	""
""	EDK-040-30.	""	""	""	""
526.86	Untersuchungen und Gutachten zur Vorbereitung	(10)	4	4	""
""	familien- und sozialpolitischer Maßnahmen	(0)	""	""	""
""	- Zweckzuweisungen an die Bezirke -	26R	""	""	""
""	Übertragbar	""	""	""	""
