Kap	""	Ergebnis	Ansatz	Ansatz	Ansatz
Titel	Zweckbestimmung	2008 , 2009	2010	2011	2012
Nr	""	Tsd EUR	Tsd EUR	Tsd EUR	Tsd EUR
1	2	3	4	5	6
-------	""	""	""	""	""
3700	Allgemeine Verwaltung	""	""	""	""
--------	--------------------------------	""	""	""	""
(188)	""	""	""	""	""
""	  EINNAHMEN	""	""	""	""
111.01	Gebühreneinnahmen nach dem Informationsfreiheits-	0 	0 	-	-
""	gesetz	0 	""	""	""
""	Die Einnahmen dienen zur Deckung der Mehrausgaben	""	""	""	""
""	bei 03.3.3700.511.61.	""	""	""	""
111.61	Teilnahmegebühren für Aus- und	0 	0 	-	-
""	Fortbildungsveranstaltungen	0 	""	""	""
""	Die Einnahmen dienen zur Deckung der Mehrausgaben	""	""	""	""
""	bei 03.3.3700.525.61.	""	""	""	""
119.95	Einnahmen aus Mahnkosten, Verspätungszuschlägen	1 	0 	-	-
""	und Stundungszinsen	2 	""	""	""
119.98	Vermischte Einnahmen	32 	10 	10 	10 
""	""	29 	""	""	""
124.01	Einnahmen aus Werbung	0 	0 	-	-
""	""	0 	""	""	""
""	Die Einnahmen dienen zur Deckung der Mehrausgaben	""	""	""	""
""	bei 03.3.3700.539.61.	""	""	""	""
""	Dies gilt für Einnahmen bis zur Höhe von 500 EUR	""	""	""	""
""	uneingeschränkt, für darüber hinausgehende	""	""	""	""
""	Einnahmen in Höhe von 50 %	""	""	""	""
124.91	Einnahmen aus Vermietung, Verpachtung und	10 	14 	14 	14 
""	Nutzung von Grundstücken	11 	""	""	""
""	Die Einnahmen dienen zur Deckung der Mehrausgaben	""	""	""	""
""	bei 03.3.3700.519.61.	""	""	""	""
131.01	Erlöse aus dem Verkauf von bebautem und unbebautem	0 	0 	-	-
""	Grundbesitz	0 	""	""	""
""	Gesamteinnahmen	""	24	24	24 
""	AUSGABEN	""	""	""	""
KRD	Kontenrahmen für Dienstbezüge 	3.114 	2.539 	3.353 	3.282 
""	""	3.122 	""	""	""
KRN	Kontenrahmen für Nebenleistungen - Beihilfen,	9 	0 	-	-
""	Unterstützungen u. dgl.	9-	""	""	""
KRV	Kontenrahmen für Versorgung 	689 	593 	458 	475 
""	""	664 	""	""	""
Kap	""	Ergebnis	Ansatz	Ansatz	Ansatz
Titel	Zweckbestimmung	2008 , 2009	2010	2011	2012
Nr	""	Tsd EUR	Tsd EUR	Tsd EUR	Tsd EUR
1	2	3	4	5	6
459.95	Prämien im Rahmen des betrieblichen	0 	0 	-	-
""	Vorschlagwesens	0 	""	""	""
461.01	Zentral veranschlagte Personalausgaben im	0 	0 	-	-
""	Einzelplan 3.3	0 	""	""	""
""	Übertragbar	""	""	""	""
""	Die Mittel dienen zum Ausgleich von Mehrausgaben	""	""	""	""
""	bei stellengebundenen Personalausgaben im KRD-	""	""	""	""
""	Bereich des Einzelplans	""	""	""	""
461.20	Beitrag zur Finanzierung des Modernisierungsfonds	0 	47 	""	""
""	""	0 	""	""	""
""	Übertragbar	""	""	""	""
""	(Weggefallener Ansatz)	""	""	""	""
525.92	Erstattung an das Zentrum für Aus- und Fortbildung	0 	10 	18 	18 
(012)	""	12 	""	""	""
532.01	Kraftfahrzeugsteuer	0 	0 	1 	1 
""	""	0 	""	""	""
""	Übertragbar	""	""	""	""
535.56	Sachausgaben für Informationstechnik	51 	149 	299 	308 
""	""	63 	""	""	""
""	Übertragbar	""	""	""	""
""	Einseitig deckungsfähig zugunsten	""	""	""	""
""	03.3.3700.671.53 03.3.3700.671.56	""	""	""	""
""	03.3.3750.671.56 03.3.3800.682.56.	""	""	""	""
""	Gegenseitig deckungsfähig sind 03.3.3700.535.56	""	""	""	""
""	03.3.3750.535.56 03.3.3760.535.56 .	""	""	""	""
537.01	Öffentlichkeitsarbeit und sonstige Ausgaben	0 	69 	59 	59 
""	für kulturelle Werbung	21 	80 VE	80 VE	80 VE
""	Übertragbar	""	""	""	""
""	Deckungsfähig im Einzelplandeckungskreis	""	""	""	""
""	EDK-033-01.	""	""	""	""
671.53	Erstattung an Dataport für ESARI-Aufwendungen	49 	91 	""	""
""	""	81 	""	""	""
""	""	10 R	""	""	""
""	Übertragbar	""	""	""	""
""	(Weggefallener Ansatz)	""	""	""	""
""	Einseitig deckungsfähig zulasten	""	""	""	""
""	03.3.3700.535.56.	""	""	""	""
Kap	""	Ergebnis	Ansatz	Ansatz	Ansatz
Titel	Zweckbestimmung	2008 , 2009	2010	2011	2012
Nr	""	Tsd EUR	Tsd EUR	Tsd EUR	Tsd EUR
1	2	3	4	5	6
3-7-0-0----	""	""	""	""	""
671.55	Erstattung der Kosten für die Inanspruchnahme des	22 	17 	""	""
""	behördeninternen Telefonverkehrs	18 	""	""	""
""	Übertragbar	""	""	""	""
""	(Weggefallener Ansatz)	""	""	""	""
""	Einseitig deckungsfähig zugunsten	""	""	""	""
""	03.3.3800.682.56.	""	""	""	""
""	Gegenseitig deckungsfähig sind 03.3.3700.671.55	""	""	""	""
""	03.3.3730.671.55 03.3.3750.671.55	""	""	""	""
""	03.3.3800.671.55 .	""	""	""	""
671.56	Erstattung der Kosten für die Inanspruchnahme der	443 	400 	852 	882 
""	Dienstleistungen von Dataport	400 	""	""	""
""	Übertragbar	""	""	""	""
""	Einseitig deckungsfähig zulasten 03.3.3700.535.56	""	""	""	""
""	03.3.3750.671.56.	""	""	""	""
""	Einseitig deckungsfähig zugunsten	""	""	""	""
""	03.3.3800.682.56.	""	""	""	""
""	Titelgruppe(n)	""	""	""	""
""	---------------	""	""	""	""
Z61	Sach- und Fachausgaben der allgemeinen Verwaltung	""	""	""	""
--------	--------------------------------	""	""	""	""
412.61	Aufwandsentschädigungen und andere Ausgaben für	12 	12 	10 	10 
""	Deputierte, ehrenamtliche Beisitzerinnen und	6 	""	""	""
""	Beisitzer usw	""	""	""	""
""	Übertragbar	""	""	""	""
427.61	Beschäftigungsentgelte, Aufwendungen für nebenamt-	0 	0 	-	-
""	lich und nebenberuflich Tätige	0 	""	""	""
""	Übertragbar	""	""	""	""
511.61	Geschäftsbedarf und Kommunikation sowie Geräte,	111 	183 	148 	148 
""	Ausstattungs- und Ausrüstungsgegenstände, sonstige	222 	50 VE	50 VE	50 VE
""	Gebrauchsgegenstände	1 R	""	""	""
""	Übertragbar	""	""	""	""
""	Mehrausgaben dürfen geleistet werden in Höhe der	""	""	""	""
""	Einnahmen bei 03.3.3700.111.01.	""	""	""	""
517.61	Bewirtschaftung der Grundstücke	131 	133 	134 	150 
""	""	221 	""	""	""
""	""	1 R	""	""	""
""	Übertragbar	""	""	""	""
518.61	Mieten und Pachten	402 	671 	637 	710 
""	""	581 	50 VE	50 VE	50 VE
""	""	4 R	""	""	""
""	Übertragbar	""	""	""	""
Kap	""	Ergebnis	Ansatz	Ansatz	Ansatz
Titel	Zweckbestimmung	2008 , 2009	2010	2011	2012
Nr	""	Tsd EUR	Tsd EUR	Tsd EUR	Tsd EUR
1	2	3	4	5	6
3--7-0-0---	""	""	""	""	""
519.61	Unterhaltung der Grundstücke	24 	32 	26 	26 
""	""	71 	32 VE	32 VE	32 VE
""	Übertragbar	""	""	""	""
""	Deckungsfähig im Einzelplandeckungskreis	""	""	""	""
""	EDK-033-03.	""	""	""	""
""	Mehrausgaben dürfen geleistet werden in Höhe der	""	""	""	""
""	Einnahmen bei 03.3.3700.124.91.	""	""	""	""
525.61	Lehr- und Lernmittel, Aus- und Fortbildung	0 	3 	2 	2 
""	""	14 	""	""	""
""	""	14 R	""	""	""
""	Übertragbar	""	""	""	""
""	Mehrausgaben dürfen geleistet werden in Höhe der	""	""	""	""
""	Einnahmen bei 03.3.3700.111.61.	""	""	""	""
526.61	Sachverständigen-, Gerichts- und ähnliche Kosten	21 	10 	9 	12 
""	""	204 	""	""	""
""	""	74 R	""	""	""
""	Übertragbar	""	""	""	""
527.61	Dienstreisen	40 	45 	29 	34 
""	""	67 	""	""	""
""	""	25 R	""	""	""
""	Übertragbar	""	""	""	""
